Gene_Name,test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
Gtf3c1,XLOC_025327,XLOC_025327,NM_207239,chr7:125640951-125707769,MockIFN,T3D-IFN,OK,7.66922,11.2023,0.546644,2.84296,0.0001,0.00062999,yes
Gtpbp3,XLOC_025908,XLOC_025908,NM_032544,chr8:71487855-71494081,MockIFN,T3D-IFN,OK,11.5829,6.484,-0.837038,-3.96769,5.00E-05,0.000330779,yes
Gtpbp4,XLOC_006928,XLOC_006928,NM_027000,chr13:8972477-8996012,MockIFN,T3D-IFN,OK,64.0345,102.294,0.675798,3.64627,5.00E-05,0.000330779,yes
Guf1,XLOC_019942,XLOC_019942,NM_172711,chr5:69556914-69574504,MockIFN,T3D-IFN,OK,19.6102,14.6447,-0.421221,-1.83566,0.0099,0.0334194,yes
Gulp1,XLOC_000126,XLOC_000126,NM_028450,chr1:44551618-44796836,MockIFN,T3D-IFN,OK,4.89655,1.06581,-2.19981,-8.61972,5.00E-05,0.000330779,yes
Gxylt1,XLOC_009598,XLOC_009598,NM_001033275,chr15:93239736-93275200,MockIFN,T3D-IFN,OK,6.66234,8.61444,0.370727,1.94153,0.00495,0.0188804,yes
Gypc,XLOC_012645,XLOC_012645,NM_001048207,chr18:32528319-32560164,MockIFN,T3D-IFN,OK,17.5273,23.9533,0.450625,2.33849,0.00095,0.00461899,yes
H1f0,XLOC_008885,XLOC_008885,NM_008197,chr15:79028211-79030500,MockIFN,T3D-IFN,OK,112.772,77.4664,-0.541769,-2.87882,5.00E-05,0.000330779,yes
H2-K1,XLOC_011757,XLOC_011757,NM_001001892,chr17:33996011-34000333,MockIFN,T3D-IFN,OK,52.0942,108.316,1.05605,5.56644,5.00E-05,0.000330779,yes
H2-Q4,XLOC_011078,XLOC_011078,NM_001143689,chr17:35379616-35384674,MockIFN,T3D-IFN,OK,10.263,20.4346,0.993563,4.93214,5.00E-05,0.000330779,yes
H2-Q5,XLOC_011079,XLOC_011079,NR_051981,chr17:35394098-35395630,MockIFN,T3D-IFN,OK,0.438555,1.114,1.34492,2.28348,0.0069,0.0248705,yes
H2-Q8,XLOC_011080,XLOC_011080,NM_023124,chr17:35424846-35428361,MockIFN,T3D-IFN,OK,2.95826,6.80723,1.20232,4.1725,5.00E-05,0.000330779,yes
H2afx,XLOC_027282,XLOC_027282,NM_010436,chr9:44334714-44336073,MockIFN,T3D-IFN,OK,99.0276,53.349,-0.89237,-4.66525,5.00E-05,0.000330779,yes
H3f3a,XLOC_001639,XLOC_001639,NM_008210,chr1:180802567-180813603,MockIFN,T3D-IFN,OK,314.751,247.308,-0.347902,-1.85556,0.0088,0.0303346,yes
Haao,XLOC_012135,XLOC_012135,NM_025325,chr17:83831353-83849029,MockIFN,T3D-IFN,OK,0.643287,0.191449,-1.74851,-2.22547,0.00875,0.0302025,yes
Hacd3,XLOC_028266,XLOC_028266,NM_021345,chr9:64986982-65021717,MockIFN,T3D-IFN,OK,18.3724,11.8472,-0.632996,-3.27239,5.00E-05,0.000330779,yes
Hacl1,XLOC_008154,XLOC_008154,NM_019975,chr14:31607225-31668314,MockIFN,T3D-IFN,OK,2.673,1.34298,-0.993022,-2.57425,0.0003,0.00167472,yes
Hadh,XLOC_017704,XLOC_017704,NM_008212,chr3:131233419-131272101,MockIFN,T3D-IFN,OK,63.1082,27.6311,-1.19153,-6.21612,5.00E-05,0.000330779,yes
Has1,XLOC_011504,XLOC_011504,NM_008215,chr17:17843325-17855188,MockIFN,T3D-IFN,OK,1.24177,3.15503,1.34526,4.45049,5.00E-05,0.000330779,yes
Hat1,XLOC_014274,XLOC_014274,NM_026115,chr2:71389186-71441622,MockIFN,T3D-IFN,OK,139.593,105.365,-0.405827,-2.14147,0.00205,0.0088853,yes
Haus4,XLOC_008306,XLOC_008306,NM_145462,chr14:54541784-54554361,MockIFN,T3D-IFN,OK,28.1764,7.39286,-1.93028,-9.28601,5.00E-05,0.000330779,yes
Hbegf,XLOC_012683,XLOC_012683,NM_010415,chr18:36504926-36516143,MockIFN,T3D-IFN,OK,19.854,68.5883,1.78853,9.40499,5.00E-05,0.000330779,yes
Hcar1,XLOC_021185,XLOC_021185,NM_175520,chr5:123876735-123880020,MockIFN,T3D-IFN,OK,1.34932,0.223509,-2.59382,-5.95097,5.00E-05,0.000330779,yes
Hcls1,XLOC_010017,XLOC_010017,NM_008225,chr16:36934982-36963214,MockIFN,T3D-IFN,OK,18.0359,9.53057,-0.920235,-4.6558,5.00E-05,0.000330779,yes
Hcrt,XLOC_004990,XLOC_004990,NM_010410,chr11:100761692-100762931,MockIFN,T3D-IFN,OK,0,0.213235,inf,#NAME?,0.0127,0.0409602,yes
Hdac1,XLOC_019295,XLOC_019295,NM_008228,chr4:129516103-129542646,MockIFN,T3D-IFN,OK,105.34,55.3698,-0.927881,-4.93598,5.00E-05,0.000330779,yes
Hdac10,XLOC_009572,XLOC_009572,NM_199198,chr15:89123302-89128700,MockIFN,T3D-IFN,OK,7.2052,5.40991,-0.413434,-1.91616,0.0062,0.0227787,yes
Hdac11,XLOC_021879,XLOC_021879,NM_144919,chr6:91156729-91192961,MockIFN,T3D-IFN,OK,5.32177,3.10016,-0.779564,-2.78146,5.00E-05,0.000330779,yes
Hdac11,XLOC_022605,XLOC_022605,NM_144919,chr6:91156729-91192961,MockIFN,T3D-IFN,OK,2.32494,1.07094,-1.11832,-3.41123,5.00E-05,0.000330779,yes
Hdc,XLOC_015888,XLOC_015888,NM_008230,chr2:126593659-126618678,MockIFN,T3D-IFN,OK,4.14129,2.66366,-0.636673,-2.6744,0.0001,0.00062999,yes
Hdgf,XLOC_016594,XLOC_016594,NM_008231,chr3:87906320-87916133,MockIFN,T3D-IFN,OK,280.003,396.326,0.501245,2.66393,0.00015,0.000903447,yes
Hdhd3,XLOC_018966,XLOC_018966,NM_024257,chr4:62499053-62502200,MockIFN,T3D-IFN,OK,4.16359,1.49118,-1.48137,-4.38614,5.00E-05,0.000330779,yes
Heatr3,XLOC_026028,XLOC_026028,NM_172757,chr8:88137884-88171943,MockIFN,T3D-IFN,OK,29.1827,18.8195,-0.632886,-3.3236,5.00E-05,0.000330779,yes
Heatr6,XLOC_003731,XLOC_003731,NM_145432,chr11:83753636-83783754,MockIFN,T3D-IFN,OK,5.87276,9.07322,0.627575,3.22958,5.00E-05,0.000330779,yes
Heatr9,XLOC_003725,XLOC_003725,NM_001045543,chr11:83507696-83522099,MockIFN,T3D-IFN,OK,0.0184589,0.256791,3.79821,3.56219,0.00645,0.0234967,yes
Hectd3,XLOC_018261,XLOC_018261,NM_175244,chr4:116995317-117005277,MockIFN,T3D-IFN,OK,6.91112,4.77035,-0.534825,-2.65696,5.00E-05,0.000330779,yes
Heg1,XLOC_009994,XLOC_009994,NM_175256,chr16:33684428-33771574,MockIFN,T3D-IFN,OK,3.09008,1.68238,-0.877139,-3.89812,5.00E-05,0.000330779,yes
Helb,XLOC_002967,XLOC_002967,NM_080446,chr10:119454033-120112965,MockIFN,T3D-IFN,OK,7.54466,4.1978,-0.845823,-4.07476,5.00E-05,0.000330779,yes
Hells,XLOC_013245,XLOC_013245,NM_008234,chr19:38930686-38971600,MockIFN,T3D-IFN,OK,39.2356,27.324,-0.521995,-2.73625,0.0002,0.00116766,yes
Herpud1,XLOC_026061,XLOC_026061,NM_022331,chr8:94386422-94395358,MockIFN,T3D-IFN,OK,52.2486,27.9824,-0.900873,-4.55312,5.00E-05,0.000330779,yes
Hes1,XLOC_009961,XLOC_009961,NM_008235,chr16:30065356-30067796,MockIFN,T3D-IFN,OK,9.84581,13.8619,0.493539,2.16182,0.00245,0.0103487,yes
Hexa,XLOC_027422,XLOC_027422,NM_010421,chr9:59539666-59565107,MockIFN,T3D-IFN,OK,32.1431,41.5245,0.369453,1.92513,0.0073,0.0260681,yes
Hexb,XLOC_007427,XLOC_007427,NM_010422,chr13:97137936-97198357,MockIFN,T3D-IFN,OK,47.1761,35.3779,-0.415207,-1.87783,0.0078,0.0275437,yes
Hexim1,XLOC_003979,XLOC_003979,NM_138753,chr11:103116324-103119724,MockIFN,T3D-IFN,OK,22.3767,8.07799,-1.46993,-7.52285,5.00E-05,0.000330779,yes
Hfe,XLOC_007029,XLOC_007029,NM_010424,chr13:23703840-23710811,MockIFN,T3D-IFN,OK,1.29169,0.445032,-1.53728,-3.56203,5.00E-05,0.000330779,yes
Hgsnat,XLOC_026467,XLOC_026467,NM_029884,chr8:25944458-25976744,MockIFN,T3D-IFN,OK,9.19598,5.03607,-0.868704,-4.14551,5.00E-05,0.000330779,yes
Hibadh,XLOC_022417,XLOC_022417,NM_145567,chr6:52546229-52640372,MockIFN,T3D-IFN,OK,58.8357,44.3073,-0.409146,-2.15016,0.00185,0.00812948,yes
Higd1a,XLOC_028570,XLOC_028570,NM_019814,chr9:121848559-121858015,MockIFN,T3D-IFN,OK,167.604,217.981,0.379149,2.02917,0.0044,0.0170999,yes
Hint1,XLOC_003350,XLOC_003350,NM_008248,chr11:54866437-54870496,MockIFN,T3D-IFN,OK,559.384,699.442,0.322364,1.71582,0.01355,0.0433155,yes
Hip1,XLOC_021247,XLOC_021247,NM_146001,chr5:135406518-135545136,MockIFN,T3D-IFN,OK,1.72045,0.6285,-1.4528,-6.27982,5.00E-05,0.000330779,yes
Hipk4,XLOC_023256,XLOC_023256,NM_001033315,chr7:27523260-27531174,MockIFN,T3D-IFN,OK,0.431977,0.154121,-1.48689,-2.26036,0.0077,0.0272437,yes
Hirip3,XLOC_023978,XLOC_023978,NM_172746,chr7:126847552-126865122,MockIFN,T3D-IFN,OK,25.4584,16.8705,-0.593642,-2.32645,0.0012,0.00561999,yes
Hist1h1c,XLOC_006458,XLOC_006458,NM_015786,chr13:23738806-23740363,MockIFN,T3D-IFN,OK,11.4064,3.62721,-1.65291,-6.79445,5.00E-05,0.000330779,yes
Hist2h2aa2,XLOC_017488,XLOC_017488,NM_178212,chr3:96242116-96246052,MockIFN,T3D-IFN,OK,1.13153,0.412448,-1.45599,-4.29086,5.00E-05,0.000330779,yes
Hist2h2ab,XLOC_016764,XLOC_016764,NM_178213,chr3:96219915-96220353,MockIFN,T3D-IFN,OK,0,0.48922,inf,#NAME?,0.0014,0.00638794,yes
Hist2h2be,XLOC_016765,XLOC_016765,NM_178214,chr3:96221120-96223738,MockIFN,T3D-IFN,OK,7.68555,4.90837,-0.646905,-2.99856,5.00E-05,0.000330779,yes
Hist2h4,XLOC_017489,XLOC_017489,NM_033596,chr3:96254627-96265342,MockIFN,T3D-IFN,OK,1.45858,4.72301,1.69514,2.39473,0.00425,0.0166097,yes
Hivep1,XLOC_006550,XLOC_006550,NM_007772,chr13:42051989-42185028,MockIFN,T3D-IFN,OK,5.46446,7.24669,0.407243,1.7826,0.01215,0.0394962,yes
Hivep2,XLOC_001776,XLOC_001776,NM_010437,chr10:13966097-14151378,MockIFN,T3D-IFN,OK,2.77695,3.80324,0.453728,2.30716,0.001,0.00482063,yes
Hivep3,XLOC_018294,XLOC_018294,NM_010657,chr4:119814677-120138049,MockIFN,T3D-IFN,OK,3.89387,2.66798,-0.545453,-2.78424,0.00015,0.000903447,yes
Hlcs,XLOC_010660,XLOC_010660,NM_139145,chr16:94129211-94313542,MockIFN,T3D-IFN,OK,0.785417,0.295963,-1.40804,-4.12279,5.00E-05,0.000330779,yes
Hltf,XLOC_016369,XLOC_016369,NM_009210,chr3:20057810-20118491,MockIFN,T3D-IFN,OK,5.43371,3.18098,-0.772467,-3.8806,5.00E-05,0.000330779,yes
Hmbox1,XLOC_008414,XLOC_008414,NM_177338,chr14:64811596-64949871,MockIFN,T3D-IFN,OK,5.01963,7.36263,0.55264,2.37056,0.0011,0.00522608,yes
Hmga2-ps1,XLOC_001614,XLOC_001614,NR_037996,chr1:176814659-177020433,MockIFN,T3D-IFN,OK,22.1945,41.6889,0.909459,3.86999,5.00E-05,0.000330779,yes
Hmgb1,XLOC_021400,XLOC_021400,NM_010439,chr5:149047226-149053037,MockIFN,T3D-IFN,OK,250.555,186.198,-0.428286,-2.30223,0.00105,0.00502018,yes
Hmgcll1,XLOC_027533,XLOC_027533,NM_173731,chr9:76003833-76136350,MockIFN,T3D-IFN,OK,0.766325,1.07251,0.484966,1.75824,0.013,0.0417565,yes
Hmgn1,XLOC_010670,XLOC_010670,NM_008251,chr16:96121587-96127725,MockIFN,T3D-IFN,OK,160.483,205.107,0.353964,1.88374,0.0083,0.0289085,yes
Hmgn2,XLOC_019364,XLOC_019364,NM_016957,chr4:133964738-133967991,MockIFN,T3D-IFN,OK,594.056,456.772,-0.379125,-2.03097,0.0053,0.0199337,yes
Hmgn5,XLOC_029594,XLOC_029594,NM_016710,chrX:109004536-109013380,MockIFN,T3D-IFN,OK,8.97928,5.57491,-0.687651,-3.57171,5.00E-05,0.000330779,yes
Hmmr,XLOC_004319,XLOC_004319,NM_013552,chr11:40701387-40733437,MockIFN,T3D-IFN,OK,13.3257,17.4468,0.388747,2.08089,0.00335,0.0135038,yes
Hmox1,XLOC_025943,XLOC_025943,NM_010442,chr8:75093617-75100593,MockIFN,T3D-IFN,OK,12.5124,18.8544,0.591537,2.88818,5.00E-05,0.000330779,yes
Hn1,XLOC_005153,XLOC_005153,NM_008258,chr11:115497352-115514423,MockIFN,T3D-IFN,OK,223.491,302.5,0.436719,2.24619,0.00115,0.00542091,yes
Hnrnpdl,XLOC_020963,XLOC_020963,NM_016690,chr5:100033578-100039222,MockIFN,T3D-IFN,OK,104.459,170.618,0.707825,3.79992,5.00E-05,0.000330779,yes
Hnrnph1,XLOC_003303,XLOC_003303,NM_021510,chr11:50377718-50386528,MockIFN,T3D-IFN,OK,189.818,132.577,-0.517791,-2.77908,5.00E-05,0.000330779,yes
Hnrnph2,XLOC_029038,XLOC_029038,NM_019868,chrX:134601174-134607057,MockIFN,T3D-IFN,OK,31.449,87.0823,1.46937,7.78376,5.00E-05,0.000330779,yes
Hnrnpl,XLOC_023294,XLOC_023294,NM_177301,chr7:28808815-28822270,MockIFN,T3D-IFN,OK,153.293,121.147,-0.339526,-1.79762,0.0115,0.0377017,yes
Hnrnpll,XLOC_012117,XLOC_012117,NM_144802,chr17:80029486-80062268,MockIFN,T3D-IFN,OK,55.2564,72.1795,0.385449,2.05213,0.00335,0.0135038,yes
Hoxb13,XLOC_003829,XLOC_003829,NM_008267,chr11:96194311-96197367,MockIFN,T3D-IFN,OK,8.00416,4.47445,-0.839039,-3.42938,5.00E-05,0.000330779,yes
Hoxb2,XLOC_003841,XLOC_003841,NM_134032,chr11:96351631-96354014,MockIFN,T3D-IFN,OK,18.5652,24.0888,0.375756,1.86756,0.008,0.0280854,yes
Hoxb4,XLOC_003839,XLOC_003839,NM_010459,chr11:96292471-96347930,MockIFN,T3D-IFN,OK,2.39916,4.37841,0.867882,1.94707,0.0081,0.0283156,yes
Hoxb9,XLOC_003833,XLOC_003833,NM_008270,chr11:96271329-96276593,MockIFN,T3D-IFN,OK,30.0611,39.5191,0.394652,2.06858,0.0035,0.0140178,yes
Hoxc11,XLOC_009754,XLOC_009754,NM_001024842,chr15:102954525-102966425,MockIFN,T3D-IFN,OK,0.570956,0.319932,-0.835615,-2.13694,0.003,0.0123264,yes
Hoxc9,XLOC_009757,XLOC_009757,NM_008272,chr15:102975371-102984444,MockIFN,T3D-IFN,OK,8.32543,5.20896,-0.67653,-2.44929,0.00045,0.00239316,yes
Hoxd9,XLOC_014298,XLOC_014298,NM_013555,chr2:74697762-74700212,MockIFN,T3D-IFN,OK,21.9765,13.6676,-0.685208,-3.06567,5.00E-05,0.000330779,yes
Hpdl,XLOC_019166,XLOC_019166,NM_146256,chr4:116819906-116821508,MockIFN,T3D-IFN,OK,0.615016,0.0748848,-3.03788,-2.65895,0.0135,0.0431785,yes
Hr,XLOC_007927,XLOC_007927,NM_021877,chr14:70554055-70573548,MockIFN,T3D-IFN,OK,4.24262,5.83068,0.45871,2.2931,0.0014,0.00638794,yes
Hrct1,XLOC_017933,XLOC_017933,NM_027511,chr4:43727197-43728110,MockIFN,T3D-IFN,OK,29.2998,18.3285,-0.676802,-3.17982,5.00E-05,0.000330779,yes
Hs2st1,XLOC_017750,XLOC_017750,NM_011828,chr3:144431106-144570216,MockIFN,T3D-IFN,OK,22.6691,15.8391,-0.517241,-2.73403,0.0001,0.00062999,yes
Hs6st1,XLOC_000081,XLOC_000081,NM_015818,chr1:36068399-36106446,MockIFN,T3D-IFN,OK,19.3711,13.354,-0.536634,-2.77512,5.00E-05,0.000330779,yes
Hsbp1,XLOC_026207,XLOC_026207,NM_024219,chr8:119344415-119348932,MockIFN,T3D-IFN,OK,85.6275,119.69,0.483152,2.54141,0.0004,0.00215578,yes
Hsd11b2,XLOC_026120,XLOC_026120,NM_008289,chr8:105518131-105523988,MockIFN,T3D-IFN,OK,2.53092,1.28877,-0.973666,-2.86269,0.00025,0.00142372,yes
Hsd17b10,XLOC_029134,XLOC_029134,NM_016763,chrX:152001895-152004442,MockIFN,T3D-IFN,OK,302.911,239.003,-0.341864,-1.81847,0.0109,0.0361077,yes
Hsd17b11,XLOC_020984,XLOC_020984,NM_053262,chr5:103989764-104023913,MockIFN,T3D-IFN,OK,21.1309,10.7376,-0.976681,-4.86619,5.00E-05,0.000330779,yes
Hsd17b14,XLOC_023484,XLOC_023484,NM_025330,chr7:45554927-45567321,MockIFN,T3D-IFN,OK,5.62449,2.44022,-1.20471,-3.90859,5.00E-05,0.000330779,yes
Hsd17b7,XLOC_001546,XLOC_001546,NM_010476,chr1:169949536-169969205,MockIFN,T3D-IFN,OK,11.5944,7.24643,-0.678091,-3.49763,5.00E-05,0.000330779,yes
Hsf1,XLOC_008845,XLOC_008845,NM_008296,chr15:76477376-76500972,MockIFN,T3D-IFN,OK,26.384,34.8029,0.399546,2.07558,0.00315,0.0128436,yes
Hsf2bp,XLOC_011720,XLOC_011720,NM_028902,chr17:31944768-32034508,MockIFN,T3D-IFN,OK,0.564891,0.193883,-1.54279,-3.11977,5.00E-05,0.000330779,yes
Hsf5,XLOC_003760,XLOC_003760,NM_001045527,chr11:87617163-87659542,MockIFN,T3D-IFN,OK,0.0164495,0.184638,3.48858,2.78545,0.01125,0.0369961,yes
Hsp90aa1,XLOC_006295,XLOC_006295,NM_010480,chr12:110691035-110696395,MockIFN,T3D-IFN,OK,366.743,930.783,1.34367,7.17162,5.00E-05,0.000330779,yes
Hsp90ab1,XLOC_011913,XLOC_011913,NM_008302,chr17:45567777-45573261,MockIFN,T3D-IFN,OK,1097.8,1861.89,0.762148,3.94943,5.00E-05,0.000330779,yes
Hsp90b1,XLOC_002831,XLOC_002831,NM_011631,chr10:86690840-86705444,MockIFN,T3D-IFN,OK,496.419,294.439,-0.75359,-4.0443,5.00E-05,0.000330779,yes
Hspa13,XLOC_010574,XLOC_010574,NM_030201,chr16:75755190-75766818,MockIFN,T3D-IFN,OK,11.5799,7.9601,-0.540767,-2.83569,5.00E-05,0.000330779,yes
Hspa1a,XLOC_011789,XLOC_011789,NM_010479,chr17:34969358-34972156,MockIFN,T3D-IFN,OK,0.280535,4.82253,4.10354,9.82759,5.00E-05,0.000330779,yes
Hspa1b,XLOC_011788,XLOC_011788,NM_010478,chr17:34956428-34959238,MockIFN,T3D-IFN,OK,1.24755,9.56896,2.93927,11.5124,5.00E-05,0.000330779,yes
Hspa1l,XLOC_011055,XLOC_011055,NM_013558,chr17:34972702-34979228,MockIFN,T3D-IFN,OK,1.7582,2.916,0.729889,2.95166,5.00E-05,0.000330779,yes
Hspa4,XLOC_004393,XLOC_004393,NM_008300,chr11:53259813-53300685,MockIFN,T3D-IFN,OK,86.8028,64.2884,-0.433183,-2.18395,0.00225,0.00964126,yes
Hspa4l,XLOC_016436,XLOC_016436,NM_011020,chr3:40745272-40798425,MockIFN,T3D-IFN,OK,11.1426,29.4701,1.40317,6.83228,5.00E-05,0.000330779,yes
Hspa8,XLOC_027260,XLOC_027260,NM_031165,chr9:40801272-40805199,MockIFN,T3D-IFN,OK,1037.97,1842.63,0.827998,4.3401,5.00E-05,0.000330779,yes
Hspb8,XLOC_021119,XLOC_021119,NM_030704,chr5:116408491-116423254,MockIFN,T3D-IFN,OK,102.193,150.341,0.556935,2.91626,5.00E-05,0.000330779,yes
Hspbp1,XLOC_024199,XLOC_024199,NM_024172,chr7:4660517-4685184,MockIFN,T3D-IFN,OK,25.992,34.8991,0.42512,2.15471,0.0023,0.00981366,yes
Hspe1,XLOC_000146,XLOC_000146,NM_008303,chr1:55088147-55091317,MockIFN,T3D-IFN,OK,505.209,1110.32,1.13602,6.05752,5.00E-05,0.000330779,yes
Hspg2,XLOC_018489,XLOC_018489,NM_008305,chr4:137468778-137570643,MockIFN,T3D-IFN,OK,32.2694,25.1178,-0.361456,-1.83292,0.0085,0.0294746,yes
Hsph1,XLOC_021405,XLOC_021405,NM_013559,chr5:149616844-149636315,MockIFN,T3D-IFN,OK,28.0547,52.3275,0.899326,4.11909,5.00E-05,0.000330779,yes
Htra1,XLOC_024035,XLOC_024035,NM_019564,chr7:130936202-130985658,MockIFN,T3D-IFN,OK,45.3826,32.8847,-0.464721,-2.42378,0.00095,0.00461899,yes
Htt,XLOC_019819,XLOC_019819,NM_010414,chr5:34761739-34912534,MockIFN,T3D-IFN,OK,4.74956,6.09574,0.360008,1.88448,0.00755,0.0268074,yes
Hus1,XLOC_004227,XLOC_004227,NM_008316,chr11:8993134-9011219,MockIFN,T3D-IFN,OK,7.64353,11.008,0.526236,2.7167,5.00E-05,0.000330779,yes
Hyou1,XLOC_027283,XLOC_027283,NM_021395,chr9:44379489-44392369,MockIFN,T3D-IFN,OK,66.3233,42.7264,-0.634388,-3.36427,5.00E-05,0.000330779,yes
Iars2,XLOC_001679,XLOC_001679,NM_198653,chr1:185204117-185329401,MockIFN,T3D-IFN,OK,34.4651,25.8178,-0.416772,-1.68297,0.0145,0.0458179,yes
Ibsp,XLOC_020091,XLOC_020091,NM_008318,chr5:104299286-104311472,MockIFN,T3D-IFN,OK,2.00736,0.411663,-2.28577,-6.67517,5.00E-05,0.000330779,yes
Ibtk,XLOC_028350,XLOC_028350,NM_001081282,chr9:85687359-85749334,MockIFN,T3D-IFN,OK,18.3051,14.1937,-0.36699,-1.95042,0.00545,0.0204172,yes
Icam5,XLOC_027101,XLOC_027101,NM_008319,chr9:21032037-21039036,MockIFN,T3D-IFN,OK,1.0665,0.360256,-1.56579,-3.77805,5.00E-05,0.000330779,yes
Icosl,XLOC_002044,XLOC_002044,NM_015790,chr10:78069106-78079525,MockIFN,T3D-IFN,OK,3.50655,1.41789,-1.3063,-5.28646,5.00E-05,0.000330779,yes
Id1,XLOC_014818,XLOC_014818,NM_010495,chr2:152736250-152737410,MockIFN,T3D-IFN,OK,18.625,5.63477,-1.72481,-6.96386,5.00E-05,0.000330779,yes
Ide,XLOC_013712,XLOC_013712,NM_031156,chr19:37268740-37344007,MockIFN,T3D-IFN,OK,26.4972,16.3193,-0.699257,-3.70507,5.00E-05,0.000330779,yes
Idh2,XLOC_024903,XLOC_024903,NM_173011,chr7:80094846-80115350,MockIFN,T3D-IFN,OK,156.447,89.6465,-0.803352,-4.26556,5.00E-05,0.000330779,yes
Idi1,XLOC_006375,XLOC_006375,NM_145360,chr13:8885605-8892396,MockIFN,T3D-IFN,OK,58.7134,29.6182,-0.987204,-5.1595,5.00E-05,0.000330779,yes
Ids,XLOC_029432,XLOC_029432,NM_010498,chrX:70343069-70365085,MockIFN,T3D-IFN,OK,6.32794,2.31828,-1.44868,-6.67956,5.00E-05,0.000330779,yes
Ier3,XLOC_011094,XLOC_011094,NM_133662,chr17:35821712-35822911,MockIFN,T3D-IFN,OK,65.4533,117.59,0.845232,4.39179,5.00E-05,0.000330779,yes
Ier3ip1,XLOC_012529,XLOC_012529,NM_025409,chr18:76930026-76941614,MockIFN,T3D-IFN,OK,54.2865,73.6491,0.440074,2.32212,0.001,0.00482063,yes
Ier5,XLOC_001457,XLOC_001457,NM_010500,chr1:155096366-155099636,MockIFN,T3D-IFN,OK,15.8191,36.0769,1.18941,6.20415,5.00E-05,0.000330779,yes
Ier5l,XLOC_015289,XLOC_015289,NM_030244,chr2:30471533-30474235,MockIFN,T3D-IFN,OK,40.9827,27.7308,-0.563526,-2.73788,0.0001,0.00062999,yes
Ifi205,XLOC_001604,XLOC_001604,NM_172648,chr1:174011997-174031755,MockIFN,T3D-IFN,OK,14.3151,33.9556,1.24611,6.50336,5.00E-05,0.000330779,yes
Ifi30,XLOC_026625,XLOC_026625,NM_023065,chr8:70762772-70766663,MockIFN,T3D-IFN,OK,55.1916,42.0553,-0.392162,-2.01483,0.00535,0.0200967,yes
Ifi44l,XLOC_017771,XLOC_017771,NM_031367,chr3:151758736-151762891,MockIFN,T3D-IFN,OK,4.79185,17.8906,1.90055,8.49125,5.00E-05,0.000330779,yes
Ifit1,XLOC_013215,XLOC_013215,NM_008331,chr19:34640888-34650009,MockIFN,T3D-IFN,OK,125.612,176.769,0.492884,2.67109,0.00035,0.00191368,yes
Ifit3,XLOC_013213,XLOC_013213,NM_010501,chr19:34583528-34588982,MockIFN,T3D-IFN,OK,95.497,194.601,1.02699,5.50268,5.00E-05,0.000330779,yes
Ifit3b,XLOC_013214,XLOC_013214,NM_001005858,chr19:34592887-34640813,MockIFN,T3D-IFN,OK,33.2702,71.5159,1.10403,5.1713,5.00E-05,0.000330779,yes
Ifitm3,XLOC_025476,XLOC_025476,NM_025378,chr7:141009589-141010744,MockIFN,T3D-IFN,OK,999.119,1544.17,0.628101,3.34929,5.00E-05,0.000330779,yes
Ifnb1,XLOC_019016,XLOC_019016,NM_010510,chr4:88522024-88522794,MockIFN,T3D-IFN,OK,0,0.99692,inf,#NAME?,5.00E-05,0.000330779,yes
Ifngr1,XLOC_001787,XLOC_001787,NM_010511,chr10:19591926-19610229,MockIFN,T3D-IFN,OK,15.9406,9.66371,-0.722056,-3.62206,5.00E-05,0.000330779,yes
Ifrd1,XLOC_005995,XLOC_005995,NM_013562,chr12:40203128-40223189,MockIFN,T3D-IFN,OK,124.731,211.267,0.760254,4.06419,5.00E-05,0.000330779,yes
Ift140,XLOC_010878,XLOC_010878,NM_134126,chr17:25016085-25099497,MockIFN,T3D-IFN,OK,3.98508,2.15125,-0.889432,-4.30657,5.00E-05,0.000330779,yes
Ift27,XLOC_009449,XLOC_009449,NM_025931,chr15:78159462-78174108,MockIFN,T3D-IFN,OK,16.8396,7.69054,-1.1307,-4.96737,5.00E-05,0.000330779,yes
Ift57,XLOC_010067,XLOC_010067,NM_028680,chr16:49699212-49765126,MockIFN,T3D-IFN,OK,4.62961,3.27476,-0.4995,-1.88009,0.00755,0.0268074,yes
Igbp1,XLOC_028944,XLOC_028944,NM_008784,chrX:100494290-100516125,MockIFN,T3D-IFN,OK,33.8309,51.5665,0.608091,3.18656,5.00E-05,0.000330779,yes
Igsf11,XLOC_010036,XLOC_010036,NM_170599,chr16:38902344-39027157,MockIFN,T3D-IFN,OK,1.57613,0.913853,-0.786353,-2.89062,5.00E-05,0.000330779,yes
Igsf3,XLOC_016819,XLOC_016819,NM_207205,chr3:101359885-101564063,MockIFN,T3D-IFN,OK,35.5084,55.4394,0.64275,2.14337,0.00275,0.0114264,yes
Igsf8,XLOC_000712,XLOC_000712,NM_080419,chr1:172312406-172319835,MockIFN,T3D-IFN,OK,57.8945,40.5422,-0.514002,-2.70656,0.0001,0.00062999,yes
Ikzf5,XLOC_025411,XLOC_025411,NM_175115,chr7:131388648-131410478,MockIFN,T3D-IFN,OK,7.17573,10.2799,0.518632,2.68467,0.0002,0.00116766,yes
